ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
108,108,301.139,24,24,259.0613429546356,7,0,11,22.397744351006263,140.0,223.97744351006276
109,109,385.947,24,24,233.77044534683228,10,0,26,30.382588682572838,160.0,303.8258868257284
110,110,281.894,24,24,280.96626472473145,5,0,4,18.38954709245174,110.0,183.89547092451738
111,101,309.618,24,24,254.54575395584106,8,0,12,21.590409524828978,140.0,215.90409524828982
112,102,325.1,24,24,200.136488199234,21,0,8,23.939164012438855,180.0,239.3916401243885
113,103,439.888,24,24,247.29925966262817,7,0,24,27.001236447186933,150.0,270.0123644718693
114,104,289.601,24,24,290.8974289894104,2,0,8,21.00428585741795,100.0,210.0428585741795
115,105,303.318,24,24,285.85191917419434,2,0,9,13.580112408449605,120.0,135.80112408449602
116,106,295.054,24,24,282.44659757614136,2,0,11,20.922326753723517,120.0,209.22326753723516
117,107,387.883,24,24,265.01965713500977,7,0,24,13.30055434661557,130.0,133.0055434661557
118,108,312.526,24,24,255.9504165649414,6,0,11,25.915972146736266,150.0,259.15972146736266
119,109,296.532,24,24,250.74255466461182,7,0,5,22.92906076871089,160.0,229.29060768710892
120,110,280.678,24,24,279.173734664917,7,0,3,17.210444432813482,100.0,172.1044443281348
121,101,333.49,24,24,281.28071117401123,2,0,16,21.198816035910816,120.0,211.9881603591082
122,102,290.521,24,24,261.8332271575928,10,0,10,19.44462138860254,110.0,194.44621388602536
123,103,327.106,24,24,244.41421675682068,6,0,14,35.14297077430176,160.0,351.42970774301756
124,104,285.14,24,24,273.58910846710205,7,0,7,19.851486596903424,110.0,198.51486596903425
125,105,305.358,24,24,268.009644985199,6,0,7,11.6505886391455,140.0,116.50588639145501
126,106,281.48,24,24,268.54863810539246,9,0,16,20.75225178199963,100.0,207.5225178199963
127,107,317.245,24,24,271.5148367881775,7,0,14,14.141939159390265,120.0,141.41939159390265
128,108,343.657,24,24,263.088990688324,6,0,15,19.851665460468926,140.0,198.51665460468928
129,109,342.925,24,24,263.6199674606323,5,0,14,28.13336718701143,130.0,281.3336718701143
130,110,300.984,24,24,275.34602642059326,4,0,17,16.08994863025436,130.0,160.89948630254355
131,101,269.705,24,24,276.4902038574219,4,0,8,19.182998715431122,120.0,191.82998715431123
132,102,387.603,24,24,259.31928038597107,2,0,21,38.634528294551735,140.0,386.34528294551734
133,103,317.858,24,24,232.85085082054138,8,0,7,45.248572496442755,160.0,452.4857249644276
134,104,327.511,24,24,276.1665573120117,6,0,14,18.055738008643065,110.0,180.5573800864307
135,105,293.13,24,24,279.51789379119873,5,0,11,10.80350119522764,120.0,108.03501195227642
136,106,359.326,24,24,253.9585964679718,8,0,17,29.23566901304821,130.0,292.35669013048204
137,107,285.161,24,24,269.240834236145,9,0,5,14.598615651352754,110.0,145.98615651352753
138,108,307.298,24,24,260.0772371292114,7,0,8,26.53791855961401,130.0,265.37918559614
139,109,386.807,24,24,254.81715440750122,7,0,14,19.471395147284525,150.0,194.71395147284525
140,110,331.852,24,24,270.22125577926636,7,0,19,20.464574014325216,110.0,204.64574014325214
141,101,248.033,24,24,304.00181007385254,1,0,0,14.163640135178472,90.0,141.6364013517847
142,102,332.411,24,24,264.1559200286865,5,0,17,29.74013085385861,130.0,297.40130853858614
143,103,341.773,24,24,254.07425832748413,6,0,11,32.37622818248142,140.0,323.7622818248141
144,104,326.066,24,24,272.0916938781738,9,0,16,16.513841883069173,100.0,165.1384188306918
145,105,341.229,24,24,281.4599606990814,4,0,16,10.066727025450392,120.0,100.66727025450392
146,106,365.564,24,24,238.50118339061737,11,0,21,33.33135364028783,140.0,333.31353640287836
147,107,376.546,24,24,274.6748571395874,6,0,17,15.541896454157483,110.0,155.41896454157484
148,108,302.285,24,24,269.73912239074707,5,0,5,22.934801513173422,130.0,229.34801513173417
149,109,355.541,24,24,237.62037587165833,10,0,15,26.466037012465414,160.0,264.6603701246542
150,110,304.807,24,24,275.3308391571045,6,0,15,12.781937957254524,120.0,127.81937957254522
151,101,337.688,24,24,271.25797843933105,2,0,12,26.236688883417067,140.0,262.3668888341707
152,102,279.513,24,24,242.82737159729004,7,0,3,26.121037604598342,180.0,261.21037604598337
153,103,347.393,24,24,247.31707394123077,5,0,11,28.638211936621385,170.0,286.38211936621383
154,104,293.862,24,24,270.39511346817017,8,0,10,17.67481077003181,110.0,176.74810770031812
155,105,339.548,24,24,270.60177278518677,5,0,17,9.830380832478726,140.0,98.30380832478724
156,106,372.444,24,24,270.75963401794434,4,0,33,23.733927369288345,120.0,237.33927369288352
157,107,499.003,24,24,267.54921197891235,4,0,39,16.58464590644705,130.0,165.84645906447054
158,108,395.585,24,24,241.87264728546143,8,0,13,22.712254943095882,170.0,227.1225494309588
159,109,320.22,24,24,243.1943063735962,7,0,10,28.009480807316965,170.0,280.0948080731697
160,110,388.198,24,24,280.7348175048828,2,0,24,12.108634219675903,130.0,121.08634219675902
161,101,353.664,24,24,261.630352973938,4,0,10,32.28273077159387,140.0,322.8273077159386
162,102,425.478,24,24,243.4099497795105,7,0,23,35.9834132781822,150.0,359.834132781822
163,103,420.644,24,24,262.852335691452,4,0,25,29.412776484459297,130.0,294.127764844593
164,104,527.084,24,24,231.4221215248108,12,0,36,23.463130695982848,150.0,234.63130695982844
165,105,304.94,24,24,292.62947607040405,5,0,11,8.950860148856439,90.0,89.50860148856438
166,106,294.441,24,24,267.21120738983154,4,0,8,23.814649568825086,140.0,238.14649568825087
167,107,438.384,24,24,247.731116771698,10,0,40,17.94812796363079,140.0,179.48127963630787
168,108,314.237,24,24,269.34391951560974,5,0,11,27.760126369589447,120.0,277.60126369589454
169,109,309.501,24,24,256.1692271232605,12,0,10,17.217937033950054,120.0,172.1793703395006
170,110,294.739,24,24,278.3109221458435,5,0,11,12.815131217515631,120.0,128.1513121751563
171,101,270.846,24,24,278.064603805542,5,0,9,15.725661358736437,120.0,157.25661358736437
172,102,356.611,24,24,255.53296756744385,8,0,19,26.611705406549188,130.0,266.11705406549186
173,103,272.514,24,24,246.53226900100708,9,0,7,19.94622111328595,160.0,199.46221113285958
174,104,348.138,24,24,296.74216413497925,3,0,22,16.26306470882346,80.0,162.6306470882346
175,105,304.249,24,24,280.43140983581543,1,0,14,10.114314832875444,150.0,101.14314832875444
176,106,288.235,24,24,273.5652480125427,3,0,8,24.89125516500133,130.0,248.91255165001326
177,107,376.647,24,24,269.9675827026367,7,0,28,11.720694549546266,120.0,117.20694549546266
178,108,276.518,24,24,239.3771665096283,13,0,3,27.704699901703478,140.0,277.0469990170349
179,109,354.785,24,24,257.59329557418823,7,0,22,21.511151305201025,140.0,215.11151305201028
180,110,316.945,24,24,256.1600351333618,8,0,10,21.39993020026611,140.0,213.99930200266107
181,101,264.681,24,24,273.0802364349365,4,0,3,17.366251378617516,140.0,173.66251378617517
182,102,337.961,24,24,260.3114924430847,7,0,7,32.81415645793693,120.0,328.1415645793693
183,103,472.901,24,24,258.3150053024292,3,0,26,26.141654757777175,150.0,261.4165475777718
184,104,299.862,24,24,269.5792508125305,10,0,8,18.201248248951064,100.0,182.0124824895106
185,105,294.094,24,24,282.18791580200195,4,0,14,12.186796850311326,120.0,121.86796850311325
186,106,292.659,24,24,256.81241369247437,5,0,8,24.47931427619871,160.0,244.7931427619871
187,107,366.134,24,24,267.64109802246094,6,0,35,13.931501624917026,130.0,139.3150162491702
188,108,283.998,24,24,259.11779260635376,8,0,9,23.13700366696838,130.0,231.37003666968377
189,109,352.361,24,24,233.64526653289795,12,0,5,32.257882287491306,150.0,322.57882287491304
190,110,345.466,24,24,261.20687198638916,4,0,9,23.82188060437405,150.0,238.21880604374053
191,101,265.098,24,24,282.3229932785034,3,0,3,13.628345850874263,130.0,136.2834585087426
192,102,280.638,24,24,258.13007259368896,7,0,9,18.94986258223764,150.0,189.49862582237637
193,103,454.866,24,24,255.0835657119751,5,0,20,28.194041453070213,140.0,281.9404145307021
194,104,402.161,24,24,282.8274941444397,2,0,21,21.954168369043604,110.0,219.541683690436
195,105,293.384,24,24,280.7398087978363,3,0,6,12.100314828533797,130.0,121.00314828533796
196,106,316.737,24,24,244.23557043075562,7,0,6,26.27404943026768,170.0,262.7404943026768
197,107,293.399,24,24,262.35668087005615,5,0,6,22.738846457433123,150.0,227.3884645743312
198,108,273.003,24,24,260.39833641052246,5,0,6,26.002764815235032,150.0,260.02764815235037
199,109,317.313,24,24,268.56894290447235,8,0,11,18.218431701149843,110.0,182.18431701149842
200,110,261.121,24,24,258.20798206329346,12,0,4,14.65336314756173,120.0,146.5336314756173
