level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L3_4C36L,145,105,392.27,36,36,368.29814434051514,10,0,32,14.006185346947802,170.0,140.06185346947802
L3_4C36L,146,106,320.825,36,36,389.71460151672363,7,0,13,24.284664455141055,140.0,242.84664455141058
L3_4C36L,147,107,396.469,36,36,337.792724609375,19,0,30,17.357575397466288,180.0,173.57575397466286
L3_4C36L,148,108,350.308,36,36,331.33346605300903,22,0,16,23.888461750616752,170.0,238.88461750616764
L3_4C36L,149,109,391.336,36,36,363.1882543563843,11,0,49,19.372473009845365,170.0,193.7247300984537
L3_4C36L,150,110,375.138,36,36,373.7280526161194,9,0,40,10.906487293579893,170.0,109.06487293579896
L3_4C36L,151,101,391.691,36,36,368.6983833312988,9,0,39,22.67207516772101,170.0,226.7207516772101
L3_4C36L,152,102,398.499,36,36,358.2909107208252,10,0,32,20.69695646085945,190.0,206.96956460859454
L3_4C36L,153,103,449.722,36,36,353.50874042510986,9,0,34,24.970867807268377,200.0,249.7086780726838
L3_4C36L,154,104,365.153,36,36,376.34298872947693,11,0,24,23.85670030571512,140.0,238.5670030571512
L3_4C36L,155,105,363.119,36,36,355.4700355529785,17,0,30,20.099879579032343,150.0,200.9987957903235
L3_4C36L,156,106,296.657,36,36,376.52414894104004,9,0,17,23.252824595793825,160.0,232.52824595793825
L3_4C36L,157,107,426.491,36,36,368.00011444091797,9,0,53,23.332952802224582,170.0,233.32952802224582
L3_4C36L,158,108,326.987,36,36,366.9041404724121,9,0,13,13.652869165054403,190.0,136.528691650544
L3_4C36L,159,109,459.262,36,36,336.20542764663696,12,0,52,25.981918379892782,220.0,259.81918379892784
L3_4C36L,160,110,410.653,36,36,373.5963912010193,10,0,34,8.012032919039513,160.0,80.12032919039514
L3_4C36L,161,101,357.637,36,36,405.12350273132324,3,0,27,19.588309914669342,130.0,195.88309914669344
L3_4C36L,162,102,393.471,36,36,363.0305104255676,10,0,37,23.231634452785414,180.0,232.31634452785408
L3_4C36L,163,103,518.528,36,36,349.0087423324585,4,0,39,29.970861890021325,240.0,299.7086189002133
L3_4C36L,164,104,387.304,36,36,361.2339868545532,15,0,22,19.220044824079388,150.0,192.2004482407939
L3_4C36L,165,105,388.905,36,36,378.2306971549988,8,0,31,12.564337927086672,160.0,125.64337927086673
L3_4C36L,166,106,440.746,36,36,375.70094537734985,8,0,39,27.663537159188493,150.0,276.635371591885
L3_4C36L,167,107,421.467,36,36,339.3748655319214,16,0,39,22.08375950739314,190.0,220.83759507393137
L3_4C36L,168,108,375.587,36,36,344.7830123901367,20,0,29,24.05662669970157,150.0,240.56626699701573
L3_4C36L,169,109,483.629,36,36,380.3020348548889,5,0,57,22.326544685029397,160.0,223.265446850294
L3_4C36L,170,110,308.53,36,36,351.7280101776123,13,0,0,10.906613395985618,210.0,109.06613395985616
L3_4C36L,171,101,445.233,36,36,371.32698678970337,8,0,47,22.24336819557398,170.0,222.43368195573984
L3_4C36L,172,102,383.588,36,36,392.68064308166504,7,0,23,21.064514672253626,130.0,210.64514672253628
L3_4C36L,173,103,415.705,36,36,368.07984733581543,5,0,25,24.73384938564928,200.0,247.33849385649282
L3_4C36L,174,104,313.458,36,36,374.1906032562256,12,0,7,19.364689857807587,150.0,193.64689857807585
L3_4C36L,175,105,367.55,36,36,349.58759212493896,14,0,23,14.708025987249226,190.0,147.08025987249223
L3_4C36L,176,106,346.491,36,36,363.0262203216553,14,0,22,29.91260761783337,150.0,299.1260761783337
L3_4C36L,177,107,464.331,36,36,390.36937713623047,2,0,61,18.768742250128643,160.0,187.68742250128636
L3_4C36L,178,108,378.267,36,36,365.4947214126587,12,0,27,15.017588489452926,160.0,150.17588489452928
L3_4C36L,179,109,390.167,36,36,337.89376640319824,15,0,29,30.35409549135626,200.0,303.54095491356253
L3_4C36L,180,110,348.577,36,36,369.75067234039307,10,0,19,14.164425972186867,170.0,141.64425972186868
L3_4C36L,181,101,378.764,36,36,401.35055351257324,3,0,34,12.164827448544628,140.0,121.64827448544632
L3_4C36L,182,102,286.358,36,36,372.15953254699707,13,0,9,17.801587491378314,150.0,178.01587491378314
L3_4C36L,183,103,459.507,36,36,339.38142013549805,10,0,26,22.061922668351176,230.0,220.61922668351178
L3_4C36L,184,104,389.427,36,36,362.38496494293213,12,0,12,25.383433904603024,170.0,253.8343390460302
L3_4C36L,185,105,421.822,36,36,342.80867528915405,14,0,25,17.3044160957582,200.0,173.04416095758197
L3_4C36L,186,106,356.128,36,36,365.28435707092285,7,0,23,34.05215700249987,190.0,340.52157002499865
L3_4C36L,187,107,483.37,36,36,347.16689109802246,9,0,69,21.110352337681263,210.0,211.10352337681266
L3_4C36L,188,108,289.261,36,36,374.7178249359131,11,0,4,17.607251528576363,160.0,176.07251528576367
L3_4C36L,189,109,439.455,36,36,347.85282278060913,13,0,40,30.490591008167517,180.0,304.90591008167524
L3_4C36L,190,110,354.194,36,36,373.00102043151855,8,0,15,16.66326844077592,180.0,166.6326844077592
L3_4C36L,191,101,378.405,36,36,391.49851512908936,10,0,42,15.004951012701488,110.0,150.0495101270149
L3_4C36L,192,102,390.063,36,36,377.9538197517395,9,0,30,16.82059265387222,150.0,168.20592653872222
L3_4C36L,193,103,517.128,36,36,350.99621772766113,1,0,39,28.345944601987203,260.0,283.45944601987196
L3_4C36L,194,104,454.323,36,36,376.00416803359985,9,0,42,23.319433639653397,140.0,233.19433639653397
L3_4C36L,195,105,384.773,36,36,374.02364921569824,5,0,25,9.921175694701482,200.0,99.21175694701483
L3_4C36L,196,106,421.855,36,36,362.16853427886963,6,0,59,27.771529576345024,200.0,277.7152957634503
L3_4C36L,197,107,354.823,36,36,350.718243598938,16,0,18,25.939170526887317,170.0,259.3917052688732
L3_4C36L,198,108,353.651,36,36,385.44403553009033,3,0,23,18.51988241113015,180.0,185.1988241113015
L3_4C36L,199,109,586.071,36,36,363.8277096748352,6,0,91,33.90763389609227,170.0,339.07633896092267
L3_4C36L,200,110,341.035,36,36,372.88994240760803,8,0,15,17.033495571906343,180.0,170.33495571906343
L3_4C36L,201,101,400.077,36,36,388.8163170814514,3,0,36,13.945614897670222,170.0,139.4561489767022
L3_4C36L,202,102,369.461,36,36,367.51470279693604,7,0,21,26.617656717152286,190.0,266.1765671715229
L3_4C36L,203,103,438.544,36,36,348.7554178237915,7,0,21,29.14859370864054,230.0,291.4859370864054
L3_4C36L,204,104,395.808,36,36,367.4086503982544,12,0,29,15.304479048024765,160.0,153.04479048024766
L3_4C36L,205,105,363.782,36,36,366.37173080444336,10,0,23,15.42757216635791,180.0,154.27572166357913
L3_4C36L,206,106,391.269,36,36,364.90913486480713,8,0,36,30.302874727726067,180.0,303.02874727726066
L3_4C36L,207,107,461.291,36,36,373.3540472984314,7,0,46,18.81984422035152,170.0,188.19844220351524
L3_4C36L,208,108,305.041,36,36,376.9578914642334,11,0,15,15.14035028592131,150.0,151.40350285921315
L3_4C36L,209,109,427.538,36,36,352.6053237915039,9,0,32,29.64890572517611,200.0,296.4890572517612
L3_4C36L,210,110,365.314,36,36,365.2328052520752,9,0,11,19.223974180615947,190.0,192.23974180615951
L3_4C36L,211,101,373.839,36,36,397.31955909729004,1,0,32,12.268105593589945,170.0,122.68105593589945
L3_4C36L,212,102,386.135,36,36,360.3907995223999,11,0,23,22.03066485666443,180.0,220.30664856664436
L3_4C36L,213,103,494.419,36,36,358.20194911956787,4,0,41,25.993503295743523,220.0,259.93503295743517
