level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L1_2C12L,172,102,218.134,12,12,168.64074230194092,2,0,0,11.197539131876386,120.0,111.97539131876384
L1_2C12L,173,103,238.445,12,12,186.18110847473145,0,0,4,9.396307944903137,90.0,93.96307944903137
L1_2C12L,174,104,244.743,12,12,191.05064249038696,2,0,6,9.831197375988149,60.0,98.31197375988147
L1_2C12L,175,105,229.758,12,12,181.35436868667603,3,0,1,8.818790498791946,80.0,88.18790498791947
L1_2C12L,176,106,207.424,12,12,194.16299295425415,0,0,2,11.123352751852106,70.0,111.23352751852107
L1_2C12L,177,107,255.54,12,12,189.90321588516235,1,0,4,10.322614922616841,70.0,103.22614922616842
L1_2C12L,178,108,255.873,12,12,182.62405586242676,2,0,4,11.25315701276503,80.0,112.53157012765031
L1_2C12L,179,109,217.836,12,12,182.76790237426758,0,0,0,10.773665336120299,100.0,107.73665336120298
L1_2C12L,180,110,220.289,12,12,191.35154819488525,1,0,2,8.828167345225193,70.0,88.28167345225195
L1_2C12L,181,101,246.102,12,12,181.96958780288696,1,0,3,13.434707794465387,90.0,134.34707794465388
L1_2C12L,182,102,212.865,12,12,171.37746334075928,4,0,0,8.741793492973198,100.0,87.41793492973198
L1_2C12L,183,103,239.516,12,12,175.89471530914307,2,0,2,10.350954880207944,100.0,103.50954880207944
L1_2C12L,184,104,255.82,12,12,186.72755527496338,2,0,5,10.908168440789494,70.0,109.08168440789493
L1_2C12L,185,105,205.843,12,12,181.280668258667,2,0,0,9.064433746099159,90.0,90.64433746099158
L1_2C12L,186,106,207.474,12,12,191.2348337173462,1,0,1,10.88388423284317,70.0,108.83884232843171
L1_2C12L,187,107,209.558,12,12,192.38190364837646,2,0,2,8.726987389459905,60.0,87.26987389459906
L1_2C12L,188,108,218.865,12,12,187.0521161556244,1,0,3,9.826298770651153,80.0,98.26298770651154
L1_2C12L,189,109,206.93,12,12,186.5143051147461,1,0,0,14.952308123595943,80.0,149.5230812359594
L1_2C12L,190,110,260.599,12,12,193.14207363128662,1,0,7,12.85975639449965,60.0,128.5975639449965
L1_2C12L,191,101,209.085,12,12,179.4434986114502,2,0,1,13.521672937902217,90.0,135.21672937902215
L1_2C12L,192,102,217.978,12,12,190.6522183418274,0,0,4,7.825956849527317,80.0,78.25956849527316
L1_2C12L,193,103,238.128,12,12,176.3109531402588,2,0,2,8.963488922780229,100.0,89.63488922780229
L1_2C12L,194,104,225.305,12,12,190.84149026870728,2,0,5,10.528366456865395,60.0,105.28366456865396
L1_2C12L,195,105,195.506,12,12,187.20244216918945,1,0,0,10.991872608292464,80.0,109.91872608292465
L1_2C12L,196,106,209.968,12,12,193.6635193824768,0,0,2,11.121603417420767,70.0,111.21603417420769
L1_2C12L,197,107,214.205,12,12,197.57935190200806,1,0,4,11.402164354016179,50.0,114.02164354016179
L1_2C12L,198,108,218.865,12,12,179.9807164669037,2,0,2,10.064288559808881,90.0,100.64288559808882
L1_2C12L,199,109,224.297,12,12,184.56875610351562,1,0,2,18.10413104210479,80.0,181.0413104210479
L1_2C12L,200,110,230.266,12,12,187.35854482650757,1,0,2,8.804867831759903,80.0,88.04867831759904
